property_type,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,floor_category,luxury_category,area_room_ratio
flat,sector 108,3.75,14940.0,2510.0,3,3,2,North-East,New Property,2343.0,,,0,1,0,0,0,semifurnished,High Floor,Medium,836.6666666666666
flat,sector 70,1.07,7926.0,1350.0,2,2,3,North,Relatively New,1350.0,,,1,0,0,0,0,semifurnished,Mid Floor,Medium,675.0
flat,sector 70a,2.52,10723.0,2350.0,3,4,3,West,Relatively New,2350.0,,,0,1,0,0,0,semifurnished,Mid Floor,High,783.3333333333334
flat,sector 85,1.93,8075.0,2390.0,3,4,3,North-East,Relatively New,2408.0,2400.0,2390.0,0,1,0,0,0,semifurnished,Mid Floor,High,796.6666666666666
flat,sector 22,2.79,15000.0,1860.0,3,3,3,East,New Property,1860.0,,1300.0,0,0,0,0,0,unfurnished,High Floor,High,620.0
flat,manesar,0.68,4456.0,1526.0,3,3,3,,Moderately Old,,1526.0,,0,0,0,0,0,semifurnished,Low Floor,Low,508.6666666666667
house,sector 2,5.0,15385.0,3250.0,6,6,2,South,Undefined,,,3250.0,0,0,0,0,0,semifurnished,Low Floor,Low,541.6666666666666
flat,sector 83,0.95,6574.0,1445.0,2,2,3,South,Relatively New,1445.0,1300.0,1200.0,0,0,0,0,0,furnished,Mid Floor,Medium,722.5
flat,sector 106,1.82,13392.0,1359.0,3,2,2,East,Undefined,,1359.0,952.0,0,0,0,0,0,semifurnished,Mid Floor,Low,453.0
flat,sector 74,1.54,10815.0,1424.0,2,2,3+,South-East,Relatively New,1424.0,1200.0,1139.0,0,0,0,0,1,semifurnished,High Floor,Medium,712.0
flat,sector 89,0.9,4700.0,1915.0,3,3,0,,Under Construction,,1910.0,,0,0,0,0,0,semifurnished,High Floor,Medium,638.3333333333334
flat,sector 83,1.38,8023.0,1720.0,3,3,3,South-West,Relatively New,1720.0,1350.0,1150.0,0,1,0,0,0,furnished,Mid Floor,Low,573.3333333333334
flat,sector 104,1.35,5000.0,2700.0,4,5,3+,North-East,Relatively New,,,2700.0,1,1,1,1,0,semifurnished,Low Floor,Medium,675.0
flat,sector 111,0.96,6500.0,1477.0,2,2,1,North,Under Construction,1478.0,,,1,0,0,0,0,semifurnished,Mid Floor,Medium,738.5
flat,sector 104,0.75,5910.0,1269.0,2,2,3,East,Relatively New,1269.0,,,0,0,0,0,1,semifurnished,Mid Floor,Medium,634.5
flat,sector 83,1.72,9053.0,1900.0,3,3,3,South,Relatively New,1900.0,1600.0,1240.04,0,1,0,0,0,furnished,Mid Floor,High,633.3333333333334
flat,sector 107,0.38,6333.0,600.0,2,2,2,East,Relatively New,650.0,,600.0,0,0,0,0,0,unfurnished,Mid Floor,Low,300.0
flat,manesar,0.9,3478.0,2588.0,3,3,3+,East,Moderately Old,2588.0,1900.0,,0,1,0,0,0,semifurnished,Mid Floor,Low,862.6666666666666
flat,sector 79,0.96,13296.0,722.0,2,2,3,North-East,Relatively New,1351.0,,722.0,0,0,0,0,0,semifurnished,Mid Floor,Low,361.0
flat,sector 107,1.49,6311.0,2361.0,3,4,3+,East,Relatively New,2361.0,,,0,1,1,0,0,furnished,Mid Floor,High,787.0
flat,sector 70,1.6,8205.0,1950.0,3,3,3,South,Relatively New,1950.0,,1161.0,1,1,0,1,1,semifurnished,Mid Floor,Low,650.0
flat,sector 102,3.0,10490.0,2860.0,4,4,3+,East,Relatively New,,,2860.0,0,0,0,0,1,furnished,Mid Floor,Medium,715.0
flat,sector 68,1.13,9076.0,1245.0,2,2,3,West,Relatively New,1245.0,1130.0,930.0,0,0,0,0,0,furnished,Mid Floor,Medium,622.5
flat,manesar,0.65,4260.0,1526.0,3,2,3+,South,Moderately Old,,,1526.0,0,0,0,0,0,semifurnished,Mid Floor,Low,508.6666666666667
flat,sector 67,3.05,12650.0,2411.0,3,3,3+,South-West,Relatively New,2411.0,,1688.0,0,1,0,0,0,furnished,High Floor,High,803.6666666666666
flat,sector 52,2.0,8511.0,2350.0,4,3,3,North,Moderately Old,2350.0,,1850.0,0,1,0,0,0,unfurnished,Mid Floor,Medium,587.5
flat,sector 108,2.9,14478.0,2003.0,3,4,2,East,New Property,2003.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,667.6666666666666
house,sector 25,10.5,29022.0,3618.0,5,5,3,East,Moderately Old,,3618.0,,1,1,0,1,0,semifurnished,Mid Floor,Low,723.6
flat,sector 89,1.55,10000.0,1550.0,3,2,3,East,Moderately Old,1550.0,,,0,0,1,0,0,furnished,Mid Floor,Medium,516.6666666666666
flat,sector 4,0.32,3368.0,950.0,2,2,1,,Relatively New,,,950.0,0,0,0,0,0,furnished,Mid Floor,Low,475.0
flat,sector 95,0.46,4646.0,990.0,2,2,0,,Undefined,,990.0,,0,0,0,0,0,semifurnished,Mid Floor,Low,495.0
flat,sector 79,1.2,13841.0,867.0,3,3,3,North,Relatively New,1510.0,,867.24,1,0,0,1,0,furnished,High Floor,High,289.0
flat,sector 109,1.7,17617.0,965.0,1,1,2,,Undefined,,965.0,628.0,0,0,0,0,0,semifurnished,Mid Floor,Low,965.0
house,sector 47,0.99,17188.0,576.0,4,4,3,,Relatively New,,576.0,,0,0,0,0,0,semifurnished,Mid Floor,Low,144.0
flat,sector 43,4.2,19765.0,2125.0,3,4,2,East,Under Construction,2150.0,,,0,0,0,0,0,semifurnished,Mid Floor,Low,708.3333333333334
flat,sector 112,3.0,11538.0,2600.0,3,3,2,North,Relatively New,2802.0,2600.0,2200.0,0,0,0,0,1,furnished,Low Floor,Low,866.6666666666666
house,sector 49,6.75,19737.0,3420.0,5,4,2,North,Old Property,,3420.0,,1,1,1,0,0,semifurnished,Low Floor,Medium,684.0
flat,sector 77,1.25,8621.0,1450.0,3,4,3,West,Relatively New,,,1450.0,0,1,0,0,0,furnished,Low Floor,Medium,483.3333333333333
flat,sector 85,1.99,8660.0,2298.0,3,4,3+,East,Relatively New,2408.0,2398.0,2298.0,0,1,0,0,0,furnished,High Floor,High,766.0
flat,sector 108,1.68,8387.0,2003.0,3,3,3+,East,Relatively New,2003.0,1338.29,986.41,1,1,0,0,0,furnished,Mid Floor,Medium,667.6666666666666
flat,sohna road,0.78,6171.0,1264.0,2,2,2,,Relatively New,1264.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,632.0
flat,sector 84,1.49,7590.0,1963.0,3,3,3,South-East,Relatively New,1963.0,,1700.0,0,1,0,0,0,semifurnished,Mid Floor,Low,654.3333333333334
flat,sector 45,2.4,12346.0,1944.0,3,3,2,North-West,New Property,216.0,,,0,1,0,0,0,furnished,Low Floor,Low,648.0
flat,sector 65,2.9,14684.0,1975.0,4,4,0,North,Relatively New,,,1975.0,0,0,1,0,0,semifurnished,Low Floor,Medium,493.75
flat,sector 108,2.29,8240.0,2779.0,4,5,3+,South,Relatively New,,2779.0,,0,1,0,0,0,semifurnished,Mid Floor,Medium,694.75
flat,sector 65,2.4,14545.0,1650.0,3,3,3,East,Relatively New,1650.0,1600.0,1250.0,1,1,0,0,0,furnished,Mid Floor,Low,550.0
flat,sohna road,0.34,5405.0,629.0,2,2,1,,New Property,,,629.0,0,0,0,0,0,semifurnished,Low Floor,Low,314.5
flat,sector 37c,0.86,4886.0,1760.0,3,3,2,,New Property,1760.0,,,0,0,0,0,1,semifurnished,Low Floor,Low,586.6666666666666
flat,sector 61,1.6,11594.0,1380.0,2,2,2,,Relatively New,,,1380.0,0,1,0,0,0,semifurnished,High Floor,Medium,690.0
flat,sector 88b,1.1,8148.0,1350.0,2,4,3+,North-East,Under Construction,,1350.0,1050.0,1,0,0,0,0,semifurnished,Low Floor,Medium,675.0
flat,sector 60,3.05,12788.0,2385.0,3,3,3,South-East,Relatively New,2385.0,2300.0,2200.0,0,1,0,0,0,furnished,Mid Floor,High,795.0
flat,sector 71,0.6,10000.0,600.0,2,2,1,South-West,Relatively New,600.0,,514.0,0,0,0,1,0,semifurnished,Mid Floor,Medium,300.0
house,sector 48,8.5,21250.0,4000.0,4,5,3+,North,Moderately Old,,4000.0,,1,1,0,1,1,furnished,Low Floor,Low,1000.0
house,sector 9,3.5,13410.0,2610.0,9,9,3+,North-East,Relatively New,,2610.0,,1,0,0,0,0,semifurnished,Mid Floor,Low,290.0
flat,sector 110,3.6,10588.0,3400.0,4,5,3,North,Relatively New,3400.0,,,0,1,0,0,0,semifurnished,Mid Floor,High,850.0
house,sector 15,10.0,22222.0,4500.0,5,5,2,East,Old Property,,4518.0,,0,0,0,0,0,semifurnished,Low Floor,Low,900.0
flat,sector 70,1.6,8205.0,1950.0,3,5,3,West,Relatively New,,,1950.0,0,1,0,0,0,semifurnished,Mid Floor,High,650.0
house,sector 10a,1.7,18889.0,900.0,2,1,2,East,Old Property,,900.0,,0,0,0,0,1,semifurnished,Low Floor,Low,450.0
house,sector 12,1.7,9444.0,1800.0,1,1,1,,Old Property,,1800.0,,0,1,0,0,0,semifurnished,Low Floor,Low,1800.0
flat,sector 81,2.35,11175.0,2103.0,3,3,3+,South,Relatively New,2103.0,1550.0,1257.0,1,1,0,1,1,unfurnished,High Floor,Low,701.0
house,sector 109,7.0,12963.0,5400.0,5,6,2,West,Relatively New,,5400.0,,0,1,0,0,0,semifurnished,Low Floor,High,1080.0
flat,sector 95,0.19,591.0,3215.0,1,1,1,East,Relatively New,,,3212.0,0,0,0,0,0,semifurnished,High Floor,Low,3215.0
flat,sector 63,3.35,16470.0,2034.0,3,3,3+,,New Property,2034.0,,,0,0,0,0,0,furnished,Mid Floor,Low,678.0
flat,sector 72,3.1,6693.0,4632.0,4,5,3+,South,Moderately Old,4632.0,,2300.0,1,1,1,1,0,semifurnished,Mid Floor,Medium,1158.0
flat,sector 106,1.1,9735.0,1130.0,3,4,3+,North-West,Relatively New,1760.0,1186.0,1130.0,0,1,0,0,0,furnished,Mid Floor,High,376.6666666666667
house,sector 26,4.0,4531.0,8829.0,4,3,2,,Relatively New,,981.0,,0,0,0,0,0,furnished,Low Floor,Low,2207.25
flat,sector 102,2.5,7817.0,3198.0,4,5,3+,North-East,Relatively New,3198.0,2600.0,2350.0,0,1,0,1,0,furnished,Mid Floor,High,799.5
flat,sector 49,2.09,11579.0,1805.0,3,3,3,South,Relatively New,1805.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,601.6666666666666
flat,sector 49,2.35,11559.0,2033.0,3,3,3,West,Relatively New,2033.0,2030.0,1750.0,0,0,0,0,1,semifurnished,High Floor,Low,677.6666666666666
flat,sohna road,0.67,5537.0,1210.0,2,2,3,North-East,Relatively New,1210.0,,,0,0,0,1,0,semifurnished,Mid Floor,Medium,605.0
flat,sector 65,1.9,14996.0,1267.0,2,2,3,,Under Construction,1261.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,633.5
flat,sohna road,0.7,6071.0,1153.0,3,3,3,North,Relatively New,,,1153.0,0,0,0,1,0,semifurnished,Low Floor,High,384.3333333333333
flat,sector 37c,0.78,5714.0,1365.0,2,2,3,North,Moderately Old,1365.0,1068.1,900.0,0,0,0,0,0,furnished,Low Floor,Medium,682.5
house,sector 49,3.75,22046.0,1701.0,3,3,1,South,Old Property,,1701.0,,0,0,0,1,0,furnished,Low Floor,Low,567.0
flat,sector 3,1.35,12784.0,1056.0,2,2,0,North-East,Undefined,,1056.0,912.0,0,0,0,0,0,semifurnished,Mid Floor,Medium,528.0
flat,gwal pahari,5.5,9483.0,5800.0,4,5,3+,East,New Property,5800.0,,,1,1,0,1,0,semifurnished,High Floor,High,1450.0
flat,sector 66,1.85,12568.0,1472.0,2,3,3,South-East,Relatively New,1472.0,1470.0,1251.0,0,1,0,0,1,furnished,High Floor,Medium,736.0
flat,sector 79,0.95,6552.0,1450.0,2,2,3,East,Relatively New,,,1450.0,0,0,0,0,0,furnished,Mid Floor,High,725.0
flat,sector 56,0.47,7769.0,605.0,1,1,1,,Old Property,,,605.0,0,0,0,0,0,furnished,Mid Floor,Medium,605.0
flat,sector 65,1.99,15794.0,1260.0,2,2,2,,Under Construction,1260.0,,,0,0,0,0,0,semifurnished,High Floor,Low,630.0
flat,sector 37c,1.25,7090.0,1763.0,3,3,3,North-West,Relatively New,1763.0,1350.0,1234.0,0,0,0,0,1,semifurnished,Mid Floor,Low,587.6666666666666
flat,sector 77,0.75,5589.0,1342.0,2,2,2,South,Relatively New,1342.0,1140.0,969.0,0,0,1,0,0,furnished,Mid Floor,Medium,671.0
house,sector 63a,3.85,15437.0,2494.0,3,3,3+,,New Property,,,2494.0,0,1,0,0,0,furnished,Mid Floor,High,831.3333333333334
flat,sector 90,0.96,5120.0,1875.0,3,4,3,North,New Property,1875.0,,,0,1,0,0,0,semifurnished,Mid Floor,Medium,625.0
flat,sector 54,1.69,7953.0,2125.0,3,3,3+,North,Old Property,2200.0,,,0,1,0,0,0,furnished,Mid Floor,Medium,708.3333333333334
flat,sector 88a,1.45,8082.0,1794.0,3,3,3,,Relatively New,,,1794.0,0,0,0,0,0,semifurnished,High Floor,Low,598.0
house,sector 109,6.25,11574.0,5400.0,4,4,3+,East,Relatively New,,5400.0,,0,1,0,0,0,semifurnished,Low Floor,Medium,1350.0
flat,sohna road,0.26,4514.0,576.0,2,2,2,,Moderately Old,576.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,288.0
flat,sector 104,1.73,7555.0,2290.0,3,4,3+,North-East,Relatively New,2290.0,,,0,1,0,0,0,semifurnished,High Floor,High,763.3333333333334
flat,sector 48,6.25,24300.0,2572.0,3,5,3+,South-East,Moderately Old,,,2880.0,0,1,0,0,0,furnished,Mid Floor,Low,857.3333333333334
flat,sector 113,2.87,12489.0,2298.0,4,4,3+,North-East,Under Construction,,,2298.0,0,1,0,0,0,semifurnished,Mid Floor,Medium,574.5
flat,sector 111,2.65,13590.0,1950.0,3,4,2,West,Relatively New,2215.0,,1950.0,0,1,0,0,0,furnished,Mid Floor,High,650.0
flat,sector 22,1.65,11957.0,1380.0,2,2,2,East,Relatively New,1380.0,1200.0,1000.0,0,0,0,1,1,unfurnished,Mid Floor,Medium,690.0
flat,sector 90,1.2,6838.0,1755.0,3,3,3+,South-West,Relatively New,1755.0,,1400.0,0,0,0,0,0,semifurnished,High Floor,Medium,585.0
house,sector 14,5.0,22222.0,2250.0,3,3,3,South,Moderately Old,,2250.0,,0,0,0,0,0,semifurnished,Low Floor,Low,750.0
flat,sector 72,3.19,12152.0,2625.0,4,5,3+,North,Relatively New,2625.0,,,0,1,0,0,0,furnished,High Floor,High,656.25
flat,sector 81,2.3,14375.0,1600.0,3,4,3+,North-East,Relatively New,2132.0,,1600.0,0,1,0,0,0,unfurnished,High Floor,High,533.3333333333334
flat,sector 81,2.3,14603.0,1575.0,3,4,3+,East,Relatively New,2100.0,,1575.0,0,1,0,0,0,furnished,High Floor,Medium,525.0
flat,sector 90,1.75,5721.0,3059.0,4,4,3+,South,Relatively New,2727.0,,,0,1,0,1,0,semifurnished,High Floor,Medium,764.75
flat,sector 105,0.45,4737.0,950.0,3,2,1,,Relatively New,,,950.0,0,0,0,0,0,furnished,Low Floor,Low,316.6666666666667
flat,sector 49,2.55,12319.0,2070.0,3,4,3,East,Relatively New,2070.0,2060.0,1760.0,1,0,0,0,0,furnished,Mid Floor,Low,690.0
flat,sector 48,3.45,18459.0,1869.0,3,3,3,West,Undefined,,1869.0,,0,0,0,0,0,semifurnished,High Floor,Low,623.0
flat,sector 95,0.4,7782.0,514.0,2,2,2,East,New Property,,,514.0,0,0,0,0,0,semifurnished,Mid Floor,Low,257.0
flat,sector 81,2.21,10366.0,2132.0,3,3,3+,South,Relatively New,2132.0,,1650.0,0,1,0,0,0,unfurnished,Mid Floor,Medium,710.6666666666666
flat,dwarka expressway,1.6,7824.0,2045.0,3,3,3,,New Property,1689.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,681.6666666666666
house,sector 4,0.6,1300.0,4617.0,3,3,1,,Old Property,,57.0,,0,0,0,0,1,semifurnished,Low Floor,Low,1539.0
flat,sector 33,0.95,6859.0,1385.0,2,2,3+,South-East,Under Construction,1385.0,,,0,0,0,0,0,semifurnished,Mid Floor,Low,692.5
house,sector 86,2.5,7827.0,3194.0,4,5,3+,West,Moderately Old,,3194.0,,0,1,0,1,1,furnished,Mid Floor,Low,798.5
flat,sector 102,1.77,9195.0,1925.0,3,3,3,North-East,Relatively New,1827.0,,,0,0,0,0,0,semifurnished,Low Floor,High,641.6666666666666
flat,sector 70,2.0,8333.0,2400.0,4,5,3+,North-East,Moderately Old,2400.0,,1950.0,0,1,0,0,0,furnished,Mid Floor,High,600.0
flat,sector 108,4.1,23402.0,1752.0,4,5,3,North-East,New Property,2344.0,2343.0,1752.0,1,1,0,0,0,unfurnished,High Floor,Medium,438.0
flat,sector 79,1.85,9640.0,1919.0,3,4,3,,New Property,1815.0,,,0,1,0,1,0,semifurnished,High Floor,Low,639.6666666666666
flat,sector 95,0.56,4106.0,1364.0,2,2,2,,Relatively New,1364.0,,,0,0,0,0,0,furnished,Mid Floor,Medium,682.0
flat,sector 50,3.0,11516.0,2605.0,3,3,3+,North,Old Property,2605.0,,,0,1,0,0,0,furnished,High Floor,Medium,868.3333333333334
flat,sector 99a,0.32,5517.0,580.0,2,2,1,,New Property,575.0,,570.17,0,0,0,0,0,semifurnished,Low Floor,Low,290.0
flat,sector 99a,1.56,7812.0,1997.0,3,5,3,North-East,New Property,1997.0,,,0,1,0,0,1,semifurnished,Mid Floor,Low,665.6666666666666
flat,sector 79,2.5,11141.0,2244.0,3,3,3+,,Undefined,,2244.0,1800.0,0,0,0,0,0,semifurnished,Mid Floor,Low,748.0
flat,sector 110,0.22,3667.0,600.0,2,1,1,,Relatively New,600.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,300.0
flat,sohna road,0.3,4688.0,640.0,2,2,2,,Relatively New,,,640.0,0,0,0,0,0,semifurnished,Mid Floor,Low,320.0
flat,sector 89,1.25,8784.0,1423.0,3,3,3,East,New Property,1423.0,,,1,0,0,0,1,semifurnished,Mid Floor,Medium,474.3333333333333
house,sector 26,13.5,29880.0,4518.0,5,5,3,East,Old Property,,4518.0,,1,1,1,1,0,furnished,Low Floor,Medium,903.6
house,sector 91,2.5,7058.0,3542.0,4,4,3+,East,Moderately Old,,3400.0,,1,1,1,1,0,furnished,Mid Floor,Medium,885.5
house,sector 43,6.5,35403.0,1836.0,5,4,3+,South-East,Moderately Old,,215.0,,0,1,0,1,0,furnished,Mid Floor,Medium,367.2
flat,sector 43,2.35,14242.0,1650.0,3,3,2,North-East,Old Property,1650.0,,1405.0,0,0,1,0,0,furnished,Low Floor,Medium,550.0
flat,sector 53,5.0,17241.0,2900.0,3,4,3,,Old Property,,,2900.0,0,1,0,0,0,furnished,Mid Floor,Low,966.6666666666666
flat,sector 113,2.35,10600.0,2217.0,3,3,3,North-East,New Property,2217.0,2210.0,1720.0,0,1,0,0,0,semifurnished,High Floor,High,739.0
flat,sector 83,1.35,12329.0,1095.0,3,3,3,South-West,Relatively New,1720.0,,1095.3,0,1,0,0,0,semifurnished,Mid Floor,Low,365.0
flat,sector 70,1.8,9231.0,1950.0,3,4,3,South-West,New Property,1950.0,,1161.0,0,1,0,0,1,semifurnished,Low Floor,Low,650.0
flat,sector 102,2.15,9307.0,2310.0,3,4,3,South,Relatively New,2149.0,,,1,1,0,0,0,semifurnished,High Floor,Medium,770.0
flat,sector 43,5.8,20707.0,2801.0,4,4,3+,,Undefined,,2801.0,,0,0,0,0,0,semifurnished,High Floor,Low,700.25
house,sector 57,4.7,21759.0,2160.0,3,3,2,North,Old Property,,2160.0,,0,1,0,0,1,semifurnished,Low Floor,Low,720.0
flat,sector 68,0.9,7627.0,1180.0,2,2,2,East,New Property,,,1180.0,0,0,0,0,0,semifurnished,Low Floor,Low,590.0
flat,sector 104,0.4,7030.0,569.0,2,2,1,North,Relatively New,568.46,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,284.5
flat,sector 109,1.72,8000.0,2150.0,3,4,3+,South-West,Relatively New,2150.0,1797.0,,0,1,0,0,0,semifurnished,Mid Floor,High,716.6666666666666
house,sector 4,0.4,9259.0,432.0,1,1,1,,Moderately Old,,432.0,,0,0,0,0,0,semifurnished,Low Floor,Low,432.0
flat,sector 92,1.55,7769.0,1995.0,3,4,3,North,Relatively New,1995.0,,,0,1,0,0,0,semifurnished,Mid Floor,Low,665.0
house,sector 50,3.99,8867.0,4500.0,4,5,3+,North-East,New Property,,4500.0,,0,1,0,1,0,furnished,Mid Floor,Medium,1125.0
flat,sector 81,2.3,8647.0,2660.0,3,4,3+,East,Relatively New,2660.0,2280.0,1950.0,0,1,0,0,0,furnished,Mid Floor,Low,886.6666666666666
flat,sector 67,2.99,11832.0,2527.0,3,3,3,East,Relatively New,2527.0,2200.0,2100.0,0,1,0,0,0,furnished,Mid Floor,Low,842.3333333333334
flat,sector 65,2.8,16970.0,1650.0,3,3,2,East,Relatively New,1650.0,,,0,1,0,0,0,semifurnished,Mid Floor,Medium,550.0
flat,sector 52,5.0,9615.0,5200.0,5,5,3+,East,Undefined,,5200.0,,0,0,0,0,0,semifurnished,Low Floor,Low,1040.0
flat,sohna road,1.07,6185.0,1730.0,3,3,3+,North-East,Relatively New,1730.0,1600.0,1300.0,0,0,0,0,0,semifurnished,Mid Floor,High,576.6666666666666
flat,sector 81,1.45,8735.0,1660.0,3,2,3+,,Relatively New,1660.0,,1082.0,0,0,0,0,1,semifurnished,Mid Floor,Low,553.3333333333334
flat,sohna road,1.01,6999.0,1443.0,2,2,3,,Under Construction,1450.0,,950.0,1,0,0,0,0,semifurnished,High Floor,Medium,721.5
house,sector 73,17.0,35109.0,4842.0,5,8,3,North-West,Relatively New,,9000.0,,1,1,1,1,0,unfurnished,Mid Floor,Medium,968.4
flat,sector 48,1.6,8377.0,1910.0,3,3,3,North-West,Old Property,1910.0,1700.0,1600.0,0,0,0,0,1,furnished,High Floor,Medium,636.6666666666666
house,sector 105,0.6,13333.0,450.0,3,3,0,,Undefined,,450.0,,0,0,0,0,0,semifurnished,Mid Floor,Low,150.0
flat,sector 113,3.05,11338.0,2690.0,3,4,3,North-East,New Property,2690.0,2600.0,2240.0,0,1,0,0,0,semifurnished,High Floor,High,896.6666666666666
flat,sector 66,3.98,18091.0,2200.0,3,4,3+,South-East,Moderately Old,2200.0,,,0,1,0,0,0,furnished,Low Floor,Medium,733.3333333333334
flat,sector 69,1.75,9459.0,1850.0,3,4,2,East,Relatively New,,,1850.0,0,0,0,0,0,furnished,Low Floor,High,616.6666666666666
flat,sector 62,6.5,14987.0,4337.0,4,4,3+,West,Moderately Old,4337.0,,,1,0,0,0,0,semifurnished,Mid Floor,Medium,1084.25
flat,sector 69,1.43,9039.0,1582.0,3,3,2,North-East,Relatively New,1578.0,,,0,0,0,1,0,semifurnished,Low Floor,Medium,527.3333333333334
house,sector 6,0.4,2500.0,1600.0,4,2,2,East,Undefined,,1600.0,800.0,0,0,0,0,0,semifurnished,Low Floor,Low,400.0
flat,sector 76,3.5,11917.0,2937.0,3,4,3,,Undefined,,2937.0,1762.0,0,0,0,0,0,semifurnished,Mid Floor,Low,979.0
flat,sector 102,1.92,9600.0,2000.0,3,3,3,North-East,Relatively New,,,2000.0,1,1,1,1,0,semifurnished,High Floor,Medium,666.6666666666666
flat,sector 9a,0.75,5814.0,1290.0,3,3,3,East,Old Property,,,1290.0,0,0,0,1,0,semifurnished,Mid Floor,Low,430.0
flat,sohna road,0.39,4105.0,950.0,2,2,2,,Relatively New,950.0,720.0,610.0,0,0,0,0,0,semifurnished,Mid Floor,Low,475.0
flat,sohna road,0.54,6331.0,853.0,2,2,2,West,Relatively New,,,845.0,0,0,0,1,0,semifurnished,Mid Floor,High,426.5
flat,sector 81,2.5,11726.0,2132.0,3,3,2,West,Relatively New,2132.0,1700.0,1350.0,0,1,0,0,0,unfurnished,High Floor,High,710.6666666666666
flat,sector 3,1.25,8657.0,1444.0,2,2,3,,Under Construction,1444.0,,913.0,0,0,0,0,0,semifurnished,High Floor,Low,722.0
flat,sector 9a,1.5,9091.0,1650.0,4,3,3+,,Relatively New,,,1650.0,0,0,0,0,0,furnished,Mid Floor,Low,412.5
flat,sector 102,1.52,9212.0,1650.0,3,3,3,North-West,Relatively New,1650.0,,1022.58,0,1,0,0,0,furnished,Mid Floor,Medium,550.0
flat,sector 83,0.83,6667.0,1245.0,2,2,2,North,Relatively New,1245.0,1154.0,945.0,0,0,0,1,0,semifurnished,High Floor,High,622.5
flat,sector 108,3.0,18394.0,1631.0,4,5,3+,South-West,Relatively New,2779.0,2204.25,1631.07,0,1,0,0,0,unfurnished,Low Floor,Medium,407.75
flat,sector 92,0.95,5013.0,1895.0,4,5,3+,North,Undefined,,1895.0,1500.0,0,0,0,0,0,semifurnished,High Floor,Low,473.75
flat,sector 86,0.5,9690.0,516.0,2,2,2,,Old Property,,,515.5908099999999,0,0,0,0,0,semifurnished,Mid Floor,Low,258.0
house,sector 46,3.55,24500.0,1449.0,5,4,3+,North-West,Moderately Old,,1449.0,,0,1,0,0,0,furnished,Mid Floor,Medium,289.8
flat,sector 51,0.3,514.0,5832.0,1,1,0,,Moderately Old,,,72.0,1,0,0,0,0,semifurnished,Low Floor,Low,5832.0
house,sector 57,3.5,21605.0,1620.0,4,4,3+,South,Old Property,,1620.0,,0,0,1,0,0,furnished,Mid Floor,Medium,405.0
flat,sector 79,1.7,7427.0,2289.0,3,4,3+,East,New Property,2289.0,,1121.0,0,1,0,0,0,semifurnished,Mid Floor,Medium,763.0
flat,sector 54,4.86,25920.0,1875.0,3,4,3+,West,Relatively New,1875.0,,,0,1,0,0,0,furnished,Mid Floor,Low,625.0
flat,sector 92,0.5,5000.0,1000.0,2,2,3,North-East,Undefined,,1000.0,999.0,0,0,0,0,0,semifurnished,Low Floor,Low,500.0
flat,sector 102,2.6,10008.0,2598.0,3,3,3,North-East,Relatively New,2598.0,,,1,1,1,0,0,semifurnished,Low Floor,Medium,866.0
flat,sector 102,1.4,8485.0,1650.0,3,3,3,South-West,Relatively New,1650.0,,1200.0,0,1,0,0,0,semifurnished,Mid Floor,Low,550.0
house,sector 26,18.9,41833.0,4518.0,6,8,2,North-East,Relatively New,,4518.0,,1,1,1,1,0,furnished,Mid Floor,Medium,753.0
flat,sector 102,2.5,7817.0,3198.0,4,5,3+,South,Relatively New,3198.0,,,0,1,0,0,0,semifurnished,Mid Floor,Medium,799.5
flat,sector 7,0.8,8097.0,988.0,3,2,1,North-East,Relatively New,,,990.0,0,0,0,0,0,furnished,Mid Floor,Medium,329.3333333333333
flat,sector 104,1.75,10361.0,1689.0,3,3,3,,Under Construction,1689.0,,,0,0,0,0,0,semifurnished,Low Floor,Low,563.0
flat,sector 59,5.8,19174.0,3025.0,3,4,3,North-East,New Property,,,3025.0,0,1,0,0,0,furnished,High Floor,Low,1008.3333333333334
flat,sector 49,2.0,7262.0,2754.0,4,3,3+,,Old Property,2754.0,,,0,0,0,0,0,semifurnished,Mid Floor,Medium,688.5
flat,sector 58,2.2,16000.0,1375.0,2,2,1,East,Relatively New,,,1375.0,0,0,0,1,0,furnished,Mid Floor,Low,687.5
flat,sector 81,3.5,11686.0,2995.0,4,5,3+,North-East,Relatively New,2995.0,,2200.0,0,1,0,0,0,unfurnished,Mid Floor,High,748.75
flat,manesar,1.6,6809.0,2350.0,4,6,3+,North-East,Relatively New,,,2350.0,1,1,0,1,0,semifurnished,Mid Floor,Low,587.5
flat,sector 85,2.15,8929.0,2408.0,3,5,3,,New Property,2408.0,,,0,0,0,0,0,semifurnished,Low Floor,Medium,802.6666666666666
